Airline,Source_Airport,Destination_Airport,Route,Stops_Number,Price,Day,Month,Dep_hour,Arr_hour,Sum_Duration
9,3,36,37.0,1,1500,7,8,6,14,8.92
27,3,36,26.0,1,1500,7,8,17,22,6.75
27,3,36,19.0,1,1500,7,8,8,13,6.83
27,3,18,19.0,1,1500,7,8,16,23,7.92
27,3,18,19.0,1,1500,7,8,4,12,8.75
27,3,36,19.0,1,1500,7,8,4,13,10.0
27,3,18,19.0,1,1500,7,8,4,13,10.0
9,3,27,37.0,1,1500,7,8,6,14,8.83
27,3,27,26.0,1,1600,7,8,17,22,6.42
24,3,18,4.0,1,2400,7,8,4,11,8.08
27,3,27,19.0,1,1600,7,8,4,12,8.25
27,3,36,59.0,2,1700,7,8,4,12,9.0
27,3,36,59.0,2,1700,7,8,8,16,9.33
23,3,18,24.0,1,1800,7,8,5,14,9.5
2,3,18,65.0,2,3400,7,8,12,21,9.5
2,3,26,5.0,1,500,6,7,5,10,6.08
2,3,26,5.0,1,500,6,7,5,10,6.08
2,3,19,5.0,1,600,6,7,5,10,6.08
36,3,7,25.0,1,500,6,7,13,21,8.08
32,3,7,96.0,1,600,6,7,16,22,7.17
7,3,26,94.0,1,700,6,7,5,12,7.42
7,3,7,94.0,1,700,6,7,5,11,6.75
42,3,7,68.0,1,700,6,7,7,14,8.08
25,3,7,104.0,1,800,6,7,5,11,7.0
42,3,19,68.0,1,700,6,7,21,6,9.33
7,3,19,94.0,1,700,6,7,5,12,7.92
42,3,19,68.0,1,800,6,7,7,13,7.83
29,3,19,94.0,1,800,6,7,6,13,7.92
29,3,7,34.0,1,900,6,7,10,18,8.92
5,3,26,11.0,1,900,6,7,7,14,7.83
42,3,19,68.0,1,900,6,7,4,10,6.42
29,3,26,94.0,1,900,6,7,5,11,7.58
29,3,7,94.0,1,900,6,7,5,12,8.0
2,3,7,5.0,1,900,6,7,5,10,6.25
42,3,19,68.0,1,1000,6,7,10,17,7.92
42,3,7,68.0,1,700,6,7,0,9,9.92
2,3,19,5.0,1,800,6,7,5,13,9.08
29,3,7,94.0,1,800,6,7,6,15,9.58
42,3,19,68.0,1,900,6,7,4,13,10.0
29,3,19,94.0,1,900,6,7,5,13,9.67
42,3,7,68.0,1,1000,6,7,10,18,8.5
25,3,7,104.0,1,1100,6,7,10,18,8.75
24,3,7,4.0,1,1100,6,7,4,11,7.75
25,3,26,104.0,1,1100,6,7,10,18,8.92
25,3,19,104.0,1,1200,6,7,10,19,9.08
9,3,7,37.0,1,1300,6,7,15,22,7.67
9,3,7,37.0,1,1300,6,7,6,14,9.08
27,3,7,26.0,1,1300,6,7,17,22,6.42
27,3,7,19.0,1,1300,6,7,8,13,6.92
27,3,7,19.0,1,1300,6,7,16,22,6.92
27,3,7,19.0,1,1300,6,7,4,10,7.08
27,3,7,19.0,1,1300,6,7,8,15,8.92
25,3,19,104.0,1,1300,6,7,5,11,7.5
12,3,26,9.0,1,1400,6,7,16,22,6.92
9,3,26,37.0,1,1700,6,7,15,20,6.25
9,3,19,37.0,1,1700,6,7,6,11,6.42
27,3,19,26.0,1,1700,6,7,7,12,5.75
9,3,19,37.0,1,1800,6,7,15,20,6.0
18,3,7,63.0,1,1200,6,7,23,8,9.58
27,3,7,19.0,1,1300,6,7,4,12,9.08
27,3,7,19.0,1,1300,6,7,8,16,9.92
24,3,19,4.0,1,1500,6,7,4,13,9.83
24,3,7,4.0,1,1500,6,7,4,13,10.0
11,3,26,22.0,1,1600,6,7,7,15,9.42
11,3,7,22.0,1,1600,6,7,7,16,9.92
27,3,7,26.0,1,1700,6,7,7,14,7.83
27,3,26,61.0,3,1700,6,7,8,16,9.45
27,3,26,19.0,1,1700,6,7,16,22,6.67
34,3,19,38.0,1,1700,6,7,4,10,6.75
27,3,19,26.0,1,1800,6,7,7,13,6.75
9,3,19,37.0,1,1700,6,7,15,21,7.08
27,3,26,19.0,1,1700,6,7,8,14,7.17
27,3,26,19.0,1,1700,6,7,4,11,7.33
9,3,19,37.0,1,1800,6,7,6,12,7.33
12,3,19,9.0,1,1800,6,7,4,12,8.5
25,3,7,104.0,1,4800,6,7,10,18,8.75
9,3,26,37.0,1,1700,6,7,6,14,9.0
25,3,19,104.0,1,5000,6,7,10,19,9.08
9,3,26,102.0,2,6000,6,7,6,14,9.08
2,3,26,64.0,1,500,7,7,5,10,6.25
2,3,26,64.0,1,400,7,7,5,10,6.25
2,3,19,5.0,1,600,7,7,5,10,6.08
31,3,19,26.0,1,600,7,7,8,14,7.08
7,3,7,94.0,1,700,7,7,6,11,6.0
2,3,19,96.0,1,700,7,7,10,17,8.0
7,3,19,94.0,1,700,7,7,6,12,7.17
2,3,26,5.0,1,800,7,7,5,10,6.08
7,3,26,94.0,1,900,7,7,6,12,6.67
42,3,19,68.0,1,900,7,7,4,10,6.42
42,3,19,68.0,1,700,7,7,21,6,9.33
2,3,26,96.0,1,800,7,7,10,19,9.58
36,3,26,34.0,1,800,7,7,11,18,7.92
29,3,7,34.0,1,800,7,7,10,18,8.92
29,3,26,94.0,1,800,7,7,5,11,7.75
29,3,19,94.0,1,800,7,7,5,13,9.67
29,3,7,94.0,1,800,7,7,5,12,8.0
29,3,7,94.0,1,800,7,7,11,18,8.5
42,3,7,68.0,1,900,7,7,10,18,8.5
42,3,19,68.0,1,900,7,7,10,17,7.92
25,3,7,104.0,1,900,7,7,5,11,7.0
36,3,19,34.0,1,1000,7,7,11,18,8.5
42,3,7,68.0,1,1100,7,7,7,14,8.08
42,3,19,68.0,1,1100,7,7,7,13,7.83
9,3,7,37.0,1,1200,7,7,15,20,5.92
42,3,7,68.0,1,900,7,7,0,9,9.92
42,3,19,68.0,1,900,7,7,4,13,10.0
32,3,7,38.0,1,900,7,7,13,22,9.33
29,3,26,94.0,1,1100,7,7,6,15,9.58
36,3,19,34.0,1,1100,7,7,11,19,9.33
9,3,7,37.0,1,1200,7,7,15,22,7.92
27,3,7,26.0,1,1300,7,7,17,22,6.42
27,3,7,19.0,1,1300,7,7,4,10,7.08
12,3,7,9.0,1,1300,7,7,16,22,7.08
25,3,19,104.0,1,1500,7,7,5,11,7.5
12,3,26,9.0,1,1500,7,7,16,22,6.92
24,3,7,4.0,1,1500,7,7,4,11,7.75
9,3,26,37.0,1,1700,7,7,15,20,6.5
34,3,26,38.0,1,1700,7,7,4,10,6.33
27,3,7,19.0,1,1300,7,7,4,12,9.08
27,3,26,60.0,3,1700,7,7,4,13,9.73
9,3,19,37.0,1,1700,7,7,15,21,7.33
11,3,26,22.0,1,1700,7,7,7,15,9.42
11,3,7,22.0,1,1700,7,7,7,16,9.83
27,3,26,19.0,1,1700,7,7,16,22,6.67
27,3,26,19.0,1,1700,7,7,4,11,7.33
34,3,19,38.0,1,1700,7,7,4,10,6.75
34,3,19,38.0,1,1700,7,7,4,12,8.42
12,3,26,9.0,1,1700,7,7,4,11,7.42
12,3,19,9.0,1,1800,7,7,4,12,8.5
27,3,7,26.0,1,4200,7,7,7,12,5.83
27,3,7,19.0,1,1900,7,7,8,13,6.92
27,3,26,19.0,1,1900,7,7,8,14,7.17
27,3,7,26.0,1,2100,7,7,7,14,7.83
21,2,7,3.0,1,1900,7,7,13,20,8.25
9,3,26,37.0,1,2700,7,7,6,14,9.0
9,3,7,37.0,1,1900,7,7,6,14,9.08
9,3,26,102.0,2,6000,7,7,6,14,9.08
29,3,26,94.0,1,700,6,8,6,15,9.58
29,3,7,94.0,1,700,6,8,6,15,9.58
42,3,7,68.0,1,700,6,8,14,21,7.75
25,3,7,104.0,1,800,6,8,5,11,7.0
29,3,7,34.0,1,800,6,8,10,18,8.92
25,3,19,104.0,1,800,6,8,5,11,7.5
29,3,7,94.0,1,800,6,8,11,18,8.5
42,3,26,68.0,1,800,6,8,14,21,8.0
42,3,19,68.0,1,900,6,8,14,20,7.5
29,3,19,94.0,1,900,6,8,6,13,7.92
42,3,26,68.0,1,1000,6,8,0,9,9.58
7,3,26,94.0,1,1000,6,8,5,12,7.42
42,3,7,68.0,1,1000,6,8,10,18,8.5
42,3,7,68.0,1,1000,6,8,0,9,9.92
2,3,19,5.0,1,1100,6,8,5,10,6.08
7,3,7,94.0,1,1100,6,8,5,11,6.75
29,3,26,94.0,1,1100,6,8,5,11,7.58
29,3,19,94.0,1,1100,6,8,5,13,9.67
2,3,26,5.0,1,1100,6,8,5,10,6.08
42,3,19,68.0,1,1200,6,8,4,10,6.42
42,3,19,68.0,1,1200,6,8,10,17,7.92
42,3,19,68.0,1,1200,6,8,4,13,10.0
42,3,19,68.0,1,1200,6,8,7,13,7.83
9,3,7,37.0,1,1300,6,8,15,22,7.67
9,3,7,37.0,1,1300,6,8,6,14,9.08
27,3,7,26.0,1,1300,6,8,7,12,5.83
27,3,7,26.0,1,1300,6,8,17,22,6.42
27,3,7,26.0,1,1300,6,8,7,15,8.83
27,3,7,19.0,1,1400,6,8,16,22,6.92
27,3,7,19.0,1,1400,6,8,8,13,6.92
27,3,7,19.0,1,1400,6,8,4,10,7.08
27,3,7,19.0,1,1400,6,8,4,11,8.08
27,3,7,19.0,1,1400,6,8,8,15,8.92
27,3,7,19.0,1,1400,6,8,8,16,9.92
27,3,7,83.0,2,1400,6,8,7,15,9.67
12,3,26,9.0,1,1400,6,8,4,11,7.42
12,3,19,9.0,1,1400,6,8,4,12,8.5
16,3,19,45.0,1,1500,6,8,12,19,8.67
27,3,26,61.0,3,1700,6,8,8,16,9.45
24,3,26,4.0,1,1500,6,8,4,11,7.25
34,3,26,38.0,1,1700,6,8,4,10,6.33
34,3,26,38.0,1,1700,6,8,4,11,7.58
9,3,19,37.0,1,1700,6,8,6,11,6.42
9,3,26,37.0,1,1700,6,8,6,14,9.0
9,3,26,37.0,1,1700,6,8,6,14,9.25
27,3,26,19.0,1,1700,6,8,8,14,7.17
27,3,19,26.0,1,1700,6,8,7,12,5.75
42,3,19,68.0,1,700,6,8,14,20,7.5
29,3,7,94.0,1,600,6,8,6,15,9.58
29,3,26,94.0,1,600,6,8,6,15,9.58
42,3,26,68.0,1,700,6,8,14,21,8.0
25,3,19,104.0,1,800,6,8,5,11,7.5
29,3,7,94.0,1,800,6,8,11,18,8.5
7,3,26,94.0,1,900,6,8,5,12,7.42
29,3,19,94.0,1,900,6,8,6,13,7.92
42,3,26,68.0,1,1000,6,8,10,17,8.33
42,3,7,68.0,1,1100,6,8,7,14,8.08
2,3,19,5.0,1,1100,6,8,5,10,6.08
36,3,26,34.0,1,1100,6,8,14,20,6.92
42,3,19,68.0,1,1200,6,8,4,10,6.42
27,3,7,26.0,1,1300,6,8,7,12,5.83
27,3,7,26.0,1,1300,6,8,17,22,6.42
42,3,26,68.0,1,800,6,8,0,9,9.58
7,3,19,94.0,1,1000,6,8,5,12,7.92
42,3,19,68.0,1,1200,6,8,10,17,7.92
42,3,19,68.0,1,1200,6,8,4,13,10.0
32,3,7,38.0,1,1200,6,8,11,18,7.33
9,3,7,37.0,1,1300,6,8,15,22,7.67
9,3,7,37.0,1,1300,6,8,6,14,9.08
11,3,26,22.0,1,1300,6,8,7,15,9.42
27,3,7,26.0,1,1300,6,8,7,15,8.83
27,3,7,19.0,1,1300,6,8,16,22,6.92
27,3,7,19.0,1,1300,6,8,8,13,6.92
27,3,7,19.0,1,1300,6,8,4,10,7.08
27,3,7,19.0,1,1300,6,8,4,11,8.08
27,3,7,19.0,1,1300,6,8,8,15,8.92
27,3,7,19.0,1,1300,6,8,8,16,9.92
27,3,26,19.0,1,1700,6,8,8,16,9.45
27,3,26,19.0,1,1700,6,8,16,22,6.67
9,3,19,37.0,1,1700,6,8,15,20,6.0
34,3,19,38.0,1,1700,6,8,4,10,6.75
27,3,19,26.0,1,1800,6,8,7,13,6.75
9,3,19,37.0,1,1700,6,8,15,21,7.08
24,3,19,4.0,1,1800,6,8,4,11,7.25
27,3,26,19.0,1,1700,6,8,4,11,7.33
9,3,19,37.0,1,1700,6,8,6,12,7.33
24,3,7,4.0,1,1800,6,8,4,11,7.75
34,3,19,38.0,1,1700,6,8,4,12,8.42
9,3,26,102.0,2,6000,6,8,6,14,9.08
25,3,7,104.0,1,800,7,8,5,10,6.5
7,3,26,94.0,1,900,7,8,6,12,6.67
7,3,7,94.0,1,1100,7,8,6,11,6.0
36,3,26,25.0,1,700,7,8,22,6,8.75
29,3,19,94.0,1,800,7,8,6,13,7.92
29,3,26,94.0,1,800,7,8,6,15,9.58
29,3,7,94.0,1,800,7,8,6,15,9.58
2,3,19,96.0,1,900,7,8,10,17,8.0
2,3,26,96.0,1,900,7,8,10,19,9.58
42,3,7,68.0,1,1000,7,8,14,21,7.75
42,3,7,68.0,1,1000,7,8,10,18,8.5
42,3,19,68.0,1,1000,7,8,4,10,6.42
7,3,19,94.0,1,1000,7,8,6,12,7.17
29,3,26,94.0,1,1100,7,8,5,11,7.58
2,3,26,5.0,1,1100,7,8,10,17,8.42
42,3,19,68.0,1,1200,7,8,14,20,7.5
42,3,19,68.0,1,1200,7,8,10,17,7.92
42,3,19,68.0,1,1200,7,8,7,13,7.83
42,3,7,68.0,1,1200,7,8,7,14,8.08
9,3,7,37.0,1,1200,7,8,15,20,5.67
9,3,7,37.0,1,1200,7,8,15,22,7.67
2,3,26,5.0,1,1300,7,8,10,14,5.75
27,3,7,26.0,1,1300,7,8,17,22,6.42
31,3,19,26.0,1,1300,7,8,8,14,7.08
27,3,7,19.0,1,1300,7,8,8,13,6.92
27,3,7,19.0,1,1300,7,8,16,22,6.92
2,3,19,5.0,1,1400,7,8,5,10,6.08
2,3,7,5.0,1,1400,7,8,5,10,6.25
2,3,26,5.0,1,1400,7,8,5,10,6.08
12,3,26,9.0,1,1400,7,8,16,22,6.92
6,3,19,73.0,1,900,7,8,23,8,10.0
42,3,26,68.0,1,1000,7,8,0,9,9.58
42,3,7,68.0,1,1000,7,8,0,9,9.92
42,3,19,68.0,1,1000,7,8,4,13,10.0
36,3,7,25.0,1,1100,7,8,22,5,8.42
29,3,19,94.0,1,1100,7,8,5,13,9.67
29,3,7,94.0,1,1100,7,8,5,12,8.0
29,3,7,34.0,1,1100,7,8,10,18,8.92
2,3,19,5.0,1,1100,7,8,5,13,9.08
28,3,26,30.0,1,1300,7,8,13,20,8.75
27,3,7,19.0,1,1300,7,8,4,10,7.08
27,3,7,19.0,1,1300,7,8,8,14,7.92
27,3,7,19.0,1,1300,7,8,4,11,8.08
27,3,7,19.0,1,1300,7,8,8,15,8.92
27,3,7,19.0,1,1300,7,8,8,16,9.92
25,3,19,104.0,1,1300,7,8,5,11,7.5
36,3,19,34.0,1,1300,7,8,12,18,7.0
36,3,19,34.0,1,1400,7,8,12,19,7.83
16,3,19,45.0,1,1500,7,8,12,19,8.67
27,3,7,26.0,1,1900,7,8,7,12,5.83
9,3,19,37.0,1,1700,7,8,15,20,6.0
9,3,26,37.0,1,1700,7,8,15,20,6.25
34,3,26,38.0,1,1700,7,8,4,10,6.33
9,3,19,37.0,1,1700,7,8,6,11,6.42
27,3,26,19.0,1,1700,7,8,16,22,6.67
34,3,19,38.0,1,1700,7,8,4,10,6.75
2,3,19,64.0,1,2900,7,8,12,18,6.83
2,3,19,5.0,1,1700,7,8,10,15,6.92
9,3,19,37.0,1,1700,7,8,15,21,7.08
27,3,26,19.0,1,1700,7,8,8,14,7.17
24,3,26,4.0,1,1800,7,8,4,11,7.25
27,3,26,19.0,1,1700,7,8,4,11,7.33
9,3,19,37.0,1,1700,7,8,6,12,7.33
12,3,26,9.0,1,1700,7,8,4,11,7.42
34,3,26,38.0,1,1700,7,8,4,11,7.58
2,3,19,64.0,1,3200,7,8,12,19,7.58
24,3,7,4.0,1,1900,7,8,4,11,7.75
27,3,7,26.0,1,1900,7,8,7,14,7.83
29,3,37,94.0,1,500,6,6,11,17,7.08
29,3,37,94.0,1,700,6,6,6,12,6.75
2,3,37,5.0,1,800,6,6,5,9,5.42
29,3,37,94.0,1,800,6,6,5,12,8.5
25,3,37,104.0,1,900,6,6,10,18,8.83
42,3,34,68.0,1,900,6,6,4,10,6.25
7,3,37,94.0,1,900,6,6,6,11,6.42
34,3,37,38.0,1,1100,6,6,4,12,8.33
27,3,37,26.0,1,1100,6,6,17,22,6.5
42,3,37,68.0,1,1100,6,6,0,9,9.83
25,3,37,104.0,1,1200,6,6,10,16,6.33
42,3,37,68.0,1,1300,6,6,7,13,7.17
42,3,37,68.0,1,1300,6,6,4,13,9.33
42,3,37,68.0,1,1600,6,6,4,9,5.83
9,3,34,37.0,1,1600,6,6,15,22,8.22
9,3,21,37.0,1,1700,6,6,15,22,8.25
27,3,21,19.0,1,1700,6,6,16,22,6.83
27,3,34,19.0,1,1700,6,6,16,22,7.33
27,3,34,19.0,1,1700,6,6,4,13,9.67
27,3,21,19.0,1,1700,6,6,4,13,10.0
27,3,37,19.0,1,1700,6,6,4,11,7.42
27,3,37,19.0,1,1700,6,6,16,23,7.67
27,3,37,19.0,1,1700,6,6,4,13,9.33
27,3,37,26.0,1,2700,6,6,7,12,6.33
12,3,37,56.0,2,2800,6,6,8,16,9.42
27,3,37,19.0,1,3000,6,6,8,14,7.25
42,3,37,68.0,1,1000,6,6,0,9,9.83
27,3,37,26.0,1,1100,6,6,17,22,6.5
25,3,37,104.0,1,1100,6,6,10,16,6.33
42,3,37,68.0,1,1200,6,6,7,13,7.17
42,3,37,68.0,1,1200,6,6,4,13,9.33
42,3,37,68.0,1,1200,6,6,4,9,5.83
42,3,37,68.0,1,1400,6,6,10,18,8.92
9,3,34,37.0,1,1600,6,6,15,22,8.22
9,3,21,37.0,1,1600,6,6,15,22,8.25
27,3,34,19.0,1,1700,6,6,16,22,7.33
27,3,34,19.0,1,1700,6,6,4,13,9.67
27,3,21,19.0,1,1700,6,6,16,22,6.83
27,3,21,19.0,1,1700,6,6,4,13,10.0
27,3,37,19.0,1,1700,6,6,16,23,7.67
29,3,37,94.0,1,600,6,6,11,17,7.08
42,3,34,68.0,1,700,6,6,4,10,6.25
7,3,37,94.0,1,700,6,6,6,11,6.42
2,3,37,5.0,1,800,6,6,5,9,5.42
25,3,37,104.0,1,800,6,6,10,18,8.83
29,3,37,94.0,1,800,6,6,6,12,6.75
29,3,37,94.0,1,1000,6,6,5,12,8.5
34,3,37,38.0,1,1000,6,6,4,12,8.33
27,3,37,19.0,1,1700,6,6,4,13,9.33
27,3,37,19.0,1,1700,6,6,4,11,7.42
9,3,34,101.0,2,1700,6,6,15,22,8.25
15,3,21,37.0,1,1800,6,6,17,22,6.33
9,3,34,101.0,2,2300,6,6,6,13,8.25
27,3,37,19.0,1,2300,6,6,8,14,7.25
15,3,34,83.0,2,5400,6,6,15,22,8.08
15,3,21,105.0,2,5700,6,6,10,18,8.25
24,3,37,4.0,1,9300,6,6,4,13,9.75
29,3,37,94.0,1,500,7,6,11,17,7.08
29,3,37,94.0,1,700,7,6,6,12,6.75
2,3,37,5.0,1,700,7,6,5,9,5.42
25,3,37,104.0,1,700,7,6,10,18,8.83
42,3,37,68.0,1,800,7,6,7,13,7.17
42,3,37,68.0,1,800,7,6,10,18,8.92
42,3,37,68.0,1,800,7,6,4,13,9.33
7,3,37,94.0,1,800,7,6,6,11,6.42
29,3,37,94.0,1,800,7,6,5,12,8.5
42,3,37,68.0,1,900,7,6,4,9,5.83
42,3,37,68.0,1,900,7,6,0,9,9.83
27,3,37,26.0,1,1100,7,6,17,22,6.5
27,3,37,58.0,2,1200,7,6,8,16,9.67
12,3,37,9.0,1,1200,7,6,4,11,7.67
34,3,37,38.0,1,1200,7,6,4,12,8.33
27,3,37,19.0,1,1300,7,6,8,14,7.25
27,3,37,19.0,1,1300,7,6,4,11,7.42
27,3,37,19.0,1,1300,7,6,4,13,9.33
9,3,34,37.0,1,1600,7,6,15,22,8.22
9,3,21,37.0,1,1700,7,6,6,10,5.25
9,3,21,37.0,1,1700,7,6,15,22,8.25
27,3,34,19.0,1,1700,7,6,8,13,6.58
27,3,21,19.0,1,1700,7,6,8,13,6.83
27,3,34,19.0,1,1700,7,6,16,22,7.33
27,3,34,19.0,1,1700,7,6,4,13,9.75
27,3,21,19.0,1,1700,7,6,4,13,10.0
9,3,34,101.0,2,1700,7,6,15,22,8.25
9,3,34,101.0,2,1700,7,6,6,13,8.33
42,3,37,68.0,1,700,7,6,0,9,9.83
29,3,37,94.0,1,800,7,6,6,12,6.75
27,3,37,26.0,1,1000,7,6,17,22,6.5
25,3,37,104.0,1,1100,7,6,10,16,6.33
29,3,37,94.0,1,1100,7,6,5,12,8.5
27,3,37,19.0,1,1200,7,6,8,14,7.25
27,3,37,19.0,1,1200,7,6,4,11,7.42
27,3,37,19.0,1,1300,7,6,4,13,9.33
9,3,34,37.0,1,1600,7,6,15,22,8.22
46,3,37,87.0,1,300,7,6,9,15,7.42
29,3,37,94.0,1,500,7,6,11,17,7.08
29,3,37,94.0,1,600,7,6,6,12,6.75
29,3,37,94.0,1,700,7,6,11,17,7.08
25,3,37,104.0,1,700,7,6,10,18,8.83
42,3,37,68.0,1,700,7,6,7,13,7.17
42,3,37,68.0,1,700,7,6,10,18,8.92
42,3,37,68.0,1,700,7,6,4,13,9.33
7,3,37,94.0,1,700,7,6,6,11,6.42
42,3,37,68.0,1,700,7,6,4,9,5.83
27,3,21,19.0,1,1600,7,6,8,13,6.83
9,3,21,37.0,1,1600,7,6,6,10,5.25
9,3,21,37.0,1,1600,7,6,15,22,8.25
27,3,34,19.0,1,1700,7,6,16,22,7.33
27,3,21,19.0,1,1600,7,6,4,13,10.0
27,3,34,19.0,1,1700,7,6,8,13,6.58
27,3,34,19.0,1,1700,7,6,4,13,9.75
15,3,34,19.0,1,1800,7,6,14,22,9.08
15,3,34,19.0,1,4400,7,6,14,22,9.08
15,3,21,62.0,2,5100,7,6,14,22,9.08
15,3,21,105.0,2,5400,7,6,10,18,8.25
15,3,34,83.0,2,5500,7,6,15,22,8.08
42,3,37,68.0,1,700,6,7,16,21,5.58
42,3,37,68.0,1,700,6,7,0,5,5.92
7,3,37,94.0,1,700,6,7,5,11,7.17
42,3,37,68.0,1,700,6,7,0,9,9.83
42,3,37,68.0,1,800,6,7,7,13,7.17
29,3,37,94.0,1,800,6,7,6,12,6.75
29,3,37,94.0,1,800,6,7,11,17,7.08
29,3,37,34.0,1,800,6,7,10,16,7.08
42,3,37,68.0,1,900,6,7,4,9,5.83
42,3,37,68.0,1,900,6,7,4,13,9.33
29,3,37,94.0,1,900,6,7,5,12,8.5
42,3,34,68.0,1,1000,6,7,4,10,6.25
7,3,37,35.0,2,1000,6,7,11,18,8.33
42,3,37,68.0,1,1000,6,7,10,18,8.75
25,3,37,104.0,1,1000,6,7,10,18,8.83
27,3,37,26.0,1,1000,6,7,17,22,6.5
29,3,37,94.0,1,1000,6,7,6,12,6.75
29,3,37,94.0,1,1000,6,7,11,17,7.08
29,3,37,94.0,1,1100,6,7,5,12,8.5
27,3,37,19.0,1,1200,6,7,4,11,7.42
9,3,34,37.0,1,1500,6,7,15,22,8.22
9,3,21,37.0,1,1600,6,7,6,10,5.25
9,3,21,37.0,1,1600,6,7,15,22,8.25
27,3,34,19.0,1,1600,6,7,16,22,7.33
27,3,21,19.0,1,1600,6,7,16,22,6.67
27,3,21,19.0,1,1600,6,7,8,13,6.83
27,3,37,26.0,1,1700,6,7,7,12,6.33
25,3,37,104.0,1,1700,6,7,10,16,6.33
15,3,21,37.0,1,1800,6,7,17,22,6.33
27,3,34,19.0,1,1800,6,7,8,13,6.58
27,3,37,19.0,1,1200,6,7,4,13,9.33
27,3,34,19.0,1,1600,6,7,4,13,9.75
27,3,21,19.0,1,1600,6,7,4,13,10.0
12,3,37,9.0,1,1700,6,7,4,11,7.67
11,3,37,22.0,1,1700,6,7,7,15,9.58
9,3,34,101.0,2,1700,6,7,15,22,8.25
9,3,34,101.0,2,2000,6,7,6,13,8.33
25,3,37,104.0,1,4300,6,7,10,18,8.83
24,3,37,4.0,1,4300,6,7,4,13,9.75
2,3,37,5.0,1,700,7,7,5,9,5.42
42,3,37,68.0,1,700,7,7,16,21,5.58
7,3,37,94.0,1,800,7,7,6,11,6.42
29,3,37,94.0,1,800,7,7,11,17,7.08
29,3,37,94.0,1,800,7,7,5,12,8.5
42,3,37,68.0,1,900,7,7,10,18,8.75
42,3,37,68.0,1,900,7,7,4,13,9.33
42,3,37,68.0,1,900,7,7,0,9,9.83
42,3,37,68.0,1,1100,7,7,7,13,7.17
42,3,34,68.0,1,1100,7,7,10,18,8.58
29,3,37,94.0,1,1100,7,7,6,12,6.75
42,3,37,68.0,1,1200,7,7,4,9,5.83
27,3,37,26.0,1,1300,7,7,17,22,6.5
27,3,34,19.0,1,1700,7,7,4,13,9.92
27,3,37,19.0,1,1700,7,7,4,11,7.42
27,3,37,19.0,1,2000,7,7,8,14,7.25
27,3,37,19.0,1,2000,7,7,4,13,9.33
27,3,34,19.0,1,2200,7,7,16,22,7.33
27,3,34,19.0,1,2900,7,7,8,13,6.75
27,3,37,26.0,1,3000,7,7,7,12,6.33
27,3,21,19.0,1,3500,7,7,8,13,6.83
27,3,34,83.0,2,3600,7,7,7,13,7.5
11,3,37,22.0,1,1900,7,7,7,15,9.58
29,3,37,94.0,1,1000,7,7,11,17,7.08
29,3,37,94.0,1,1000,7,7,5,12,8.5
42,3,37,68.0,1,1000,7,7,7,13,7.17
27,3,37,26.0,1,1200,7,7,17,22,6.5
7,3,37,35.0,2,1400,7,7,11,18,8.33
9,3,21,37.0,1,1600,7,7,18,22,5.25
9,3,21,37.0,1,1600,7,7,15,22,8.5
27,3,34,19.0,1,1600,7,7,4,13,9.92
27,3,37,19.0,1,1700,7,7,4,11,7.42
12,3,37,9.0,1,1700,7,7,4,11,7.67
11,3,37,22.0,1,1700,7,7,7,15,9.58
15,3,21,37.0,1,1800,7,7,17,22,6.33
46,3,37,87.0,1,400,7,7,9,17,8.58
42,3,37,68.0,1,900,7,7,10,18,8.75
42,3,37,68.0,1,900,7,7,4,13,9.33
42,3,37,68.0,1,900,7,7,0,9,9.83
36,3,37,34.0,1,900,7,7,11,18,7.92
36,3,37,34.0,1,900,7,7,11,18,7.92
42,3,34,68.0,1,1000,7,7,10,18,8.58
27,3,37,19.0,1,1900,7,7,4,13,9.33
19,3,37,99.0,1,2000,7,7,9,16,7.42
27,3,34,19.0,1,2100,7,7,16,22,7.33
9,3,34,37.0,1,2300,7,7,6,13,8.62
9,3,34,101.0,2,2600,7,7,6,13,8.5
9,3,34,101.0,2,2600,7,7,15,22,8.5
27,3,34,19.0,1,2700,7,7,8,13,6.75
27,3,37,26.0,1,2900,7,7,7,12,6.33
27,3,21,19.0,1,3200,7,7,8,13,6.83
27,3,34,83.0,2,3300,7,7,7,13,7.5
24,3,37,4.0,1,4300,7,7,4,13,9.75
15,3,21,62.0,2,5000,7,7,14,22,9.08
29,3,37,94.0,1,700,6,8,6,12,6.75
42,3,37,68.0,1,800,6,8,16,21,5.58
42,3,37,68.0,1,800,6,8,14,21,7.92
29,3,37,94.0,1,800,6,8,11,17,7.08
42,3,37,68.0,1,900,6,8,10,18,8.75
7,3,37,94.0,1,900,6,8,5,11,7.17
29,3,37,34.0,1,900,6,8,10,19,10.0
42,3,34,68.0,1,1000,6,8,4,10,6.25
7,3,37,34.0,1,1000,6,8,11,15,5.33
2,3,37,5.0,1,1000,6,8,5,9,5.42
29,3,37,94.0,1,1100,6,8,5,12,8.5
27,3,37,19.0,1,1100,6,8,4,11,7.42
27,3,37,19.0,1,1100,6,8,4,13,9.33
42,3,37,68.0,1,1100,6,8,4,13,9.33
42,3,37,68.0,1,1200,6,8,7,13,7.17
12,3,37,9.0,1,1200,6,8,4,11,7.67
27,3,37,19.0,1,1300,6,8,8,14,7.25
27,3,37,19.0,1,1300,6,8,16,23,7.67
